,business_id,review_count,stars,name,categories,state,city,address,latitude,longitude,business_id,Morning,Afternoon,Night,Late,tmp,INSTNM,CITY,STABBR,ZIP,ACCREDAGENCY,LATITUDE,LONGITUDE,UGDS,dist,total_checkin
2807722,vNicnhAl4u6dXkYc_Ph98g,11,3.0,Bi-Lo,"[u'Drugstores', u'Grocery', u'Shopping', u'Food']",NC,Pineville,9101 Pineville Matthws Rd,35.0869866,-80.8717654,#NAME?,0,50,31,4,1,Regency Beauty Institute-Charlotte,Charlotte,NC,28273,,35.138328,-80.931732,29.0,4.90281269763,85
2808044,vNicnhAl4u6dXkYc_Ph98g,11,3.0,Bi-Lo,"[u'Drugstores', u'Grocery', u'Shopping', u'Food']",NC,Pineville,9101 Pineville Matthws Rd,35.0869866,-80.8717654,#NAME?,0,50,31,4,1,Empire Beauty School-Pineville,Charlotte,NC,28226,National Accrediting Commission of Career Arts and Sciences,35.08982,-80.865341,104.0,0.412326749906,85
2808673,vNicnhAl4u6dXkYc_Ph98g,11,3.0,Bi-Lo,"[u'Drugstores', u'Grocery', u'Shopping', u'Food']",NC,Pineville,9101 Pineville Matthws Rd,35.0869866,-80.8717654,#NAME?,0,50,31,4,1,DeVry University-North Carolina,Charlotte,NC,28273,North Central Association of Colleges and Schools The Higher Learning Commission,35.13766,-80.931971,308.0,4.87897747347,85
415431,lX84lB2lRYbqVjXNzICZZg,10,3.0,Firestone Grill,"[u'Restaurants', u'Breakfast & Brunch']",NC,Gastonia,1325 W Franklin Blvd,35.260574,-81.205988,Mem13A3C202RzT53npn4NA,0,43,41,1,1,Paul Mitchell the School-Gastonia,Gastonia,NC,28054,National Accrediting Commission of Career Arts and Sciences,35.254225,-81.179108,367.0,1.57762296482,85
412641,lX84lB2lRYbqVjXNzICZZg,10,3.0,Firestone Grill,"[u'Restaurants', u'Breakfast & Brunch']",NC,Gastonia,1325 W Franklin Blvd,35.260574,-81.205988,Mem13A3C202RzT53npn4NA,0,43,41,1,1,Gaston College,Dallas,NC,28034,Southern Association of Colleges and Schools Commission on Colleges,35.312015,-81.189481,5199.0,3.67157829112,85
371320,fPRsXnya5q7oAOhcJdq3Gw,3,4.0,Got What It Cakes,"[u'Bakeries', u'Food']",NC,Pineville,219 Main St,35.0847965,-80.8896343,zluk4cL7Ch-uRlRply42ZQ,4,16,30,35,1,DeVry University-North Carolina,Charlotte,NC,28273,North Central Association of Colleges and Schools The Higher Learning Commission,35.13766,-80.931971,308.0,4.36352344445,85
370691,fPRsXnya5q7oAOhcJdq3Gw,3,4.0,Got What It Cakes,"[u'Bakeries', u'Food']",NC,Pineville,219 Main St,35.0847965,-80.8896343,zluk4cL7Ch-uRlRply42ZQ,4,16,30,35,1,Empire Beauty School-Pineville,Charlotte,NC,28226,National Accrediting Commission of Career Arts and Sciences,35.08982,-80.865341,104.0,1.4156734481,85
370369,fPRsXnya5q7oAOhcJdq3Gw,3,4.0,Got What It Cakes,"[u'Bakeries', u'Food']",NC,Pineville,219 Main St,35.0847965,-80.8896343,zluk4cL7Ch-uRlRply42ZQ,4,16,30,35,1,Regency Beauty Institute-Charlotte,Charlotte,NC,28273,,35.138328,-80.931732,29.0,4.39485271177,85
367106,fPRsXnya5q7oAOhcJdq3Gw,3,4.0,Got What It Cakes,"[u'Bakeries', u'Food']",NC,Pineville,219 Main St,35.0847965,-80.8896343,zluk4cL7Ch-uRlRply42ZQ,4,16,30,35,1,Mercy School of Nursing,Charlotte,NC,28203,Accreditation Commission for Education in Nursing,35.132476,-80.904762,49.0,3.40112429001,85
4209209,NKRFdM_LW1Nyhit_lMq4pg,49,4.0,Mia Famiglia Restaurante & Pizzeria,"[u'Restaurants', u'Pizza', u'Italian']",NC,Indian Trail,7870 Idlewild Rd,35.1069638,-80.6325591,EFdfdRSRsSSE-ywWUvKAHQ,0,19,47,17,1,Empire Beauty School-Matthews,Matthews,NC,28105,,35.119797,-80.700592,52.0,3.94334176959,83
1354241,d5jY-uA0Zh33oFhENHuEcg,33,4.0,Saigon Kitchen,[u'Restaurants'],NC,Indian Trail,13803 Hwy 74 E,35.0834889,-80.660058,tPAchZUpNWeWCpghn8qjzA,2,3,26,49,1,Empire Beauty School-Matthews,Matthews,NC,28105,,35.119797,-80.700592,52.0,3.39517940396,80
1308653,K09jQZzbx8JBrhBohJwEvA,12,3.0,Bigger Bite,"[u'American (Traditional)', u'Restaurants']",NC,Charlotte,9311 JW Clay Blvd,35.3113103,-80.746403,HDMoo6OIY4qIIKWfvbYK_A,0,19,36,24,1,University of North Carolina at Charlotte,Charlotte,NC,28223-0001,Southern Association of Colleges and Schools Commission on Colleges,35.306834,-80.73579,22686.0,0.673128750253,79
1311754,K09jQZzbx8JBrhBohJwEvA,12,3.0,Bigger Bite,"[u'American (Traditional)', u'Restaurants']",NC,Charlotte,9311 JW Clay Blvd,35.3113103,-80.746403,HDMoo6OIY4qIIKWfvbYK_A,0,19,36,24,1,Empire Beauty School-Concord,Concord,NC,28027,National Accrediting Commission of Career Arts and Sciences,35.364501,-80.713322,84.0,4.11818412377,79
1312044,K09jQZzbx8JBrhBohJwEvA,12,3.0,Bigger Bite,"[u'American (Traditional)', u'Restaurants']",NC,Charlotte,9311 JW Clay Blvd,35.3113103,-80.746403,HDMoo6OIY4qIIKWfvbYK_A,0,19,36,24,1,ITT Technical Institute-Charlotte North,Charlotte,NC,28262,,35.338374,-80.764873,379.0,2.13876613818,79
1312219,K09jQZzbx8JBrhBohJwEvA,12,3.0,Bigger Bite,"[u'American (Traditional)', u'Restaurants']",NC,Charlotte,9311 JW Clay Blvd,35.3113103,-80.746403,HDMoo6OIY4qIIKWfvbYK_A,0,19,36,24,1,The Hair Design School-Charlotte,Charlotte,NC,28213,National Accrediting Commission of Career Arts and Sciences,35.25855,-80.7837,82.0,4.20584404156,79
3332028,1jdE-PeiQHvL8165vebWrw,3,3.5,Food Lion,"[u'Delis', u'Food', u'Restaurants', u'Grocery', u'Sandwiches']",NC,Paw Creek,4001 Sunset Rd W,35.3056057,-80.8607615,BSC8SWgDnSBJ98UdlCat1g,0,18,47,12,1,Regina's College of Beauty-Charlotte,Charlotte,NC,28208,,35.23618,-80.88412,89.0,4.97107193106,77
3328364,1jdE-PeiQHvL8165vebWrw,3,3.5,Food Lion,"[u'Delis', u'Food', u'Restaurants', u'Grocery', u'Sandwiches']",NC,Paw Creek,4001 Sunset Rd W,35.3056057,-80.8607615,BSC8SWgDnSBJ98UdlCat1g,0,18,47,12,1,Johnson C Smith University,Charlotte,NC,28216-5398,Southern Association of Colleges and Schools Commission on Colleges,35.243384,-80.854842,1371.0,4.30904963194,77
5632224,ZBHXfX3vK-ck52UBEofV2w,86,3.5,Selwyn Avenue Pub,"[u'Bars', u'Chicken Wings', u'Restaurants', u'Pizza', u'Pubs', u'Nightlife']",NC,Charlotte,2801 Selwyn Ave,35.1746383,-80.8389778,r1N73sjNVAY5ZVzov9RX2Q,3,27,17,29,1,Southeastern Institute-Charlotte,Charlotte,NC,28217,Accrediting Commission of Career Schools and Colleges,35.16764,-80.887311,248.0,2.77038968308,76
5629055,ZBHXfX3vK-ck52UBEofV2w,86,3.5,Selwyn Avenue Pub,"[u'Bars', u'Chicken Wings', u'Restaurants', u'Pizza', u'Pubs', u'Nightlife']",NC,Charlotte,2801 Selwyn Ave,35.1746383,-80.8389778,r1N73sjNVAY5ZVzov9RX2Q,3,27,17,29,1,Mercy School of Nursing,Charlotte,NC,28203,Accreditation Commission for Education in Nursing,35.132476,-80.904762,49.0,4.71866747473,76
5632707,ZBHXfX3vK-ck52UBEofV2w,86,3.5,Selwyn Avenue Pub,"[u'Bars', u'Chicken Wings', u'Restaurants', u'Pizza', u'Pubs', u'Nightlife']",NC,Charlotte,2801 Selwyn Ave,35.1746383,-80.8389778,r1N73sjNVAY5ZVzov9RX2Q,3,27,17,29,1,Regina's College of Beauty-Charlotte,Charlotte,NC,28208,,35.23618,-80.88412,89.0,4.9539181723,76
5632615,ZBHXfX3vK-ck52UBEofV2w,86,3.5,Selwyn Avenue Pub,"[u'Bars', u'Chicken Wings', u'Restaurants', u'Pizza', u'Pubs', u'Nightlife']",NC,Charlotte,2801 Selwyn Ave,35.1746383,-80.8389778,r1N73sjNVAY5ZVzov9RX2Q,3,27,17,29,1,Brightwood College-Charlotte,Charlotte,NC,28212,Accrediting Council for Independent Colleges and Schools,35.17702,-80.752731,306.0,4.87026499105,76
5632373,ZBHXfX3vK-ck52UBEofV2w,86,3.5,Selwyn Avenue Pub,"[u'Bars', u'Chicken Wings', u'Restaurants', u'Pizza', u'Pubs', u'Nightlife']",NC,Charlotte,2801 Selwyn Ave,35.1746383,-80.8389778,r1N73sjNVAY5ZVzov9RX2Q,3,27,17,29,1,Charlotte School of Law,Charlotte,NC,28244,,35.22477,-80.843091,,3.46912530162,76
5632034,ZBHXfX3vK-ck52UBEofV2w,86,3.5,Selwyn Avenue Pub,"[u'Bars', u'Chicken Wings', u'Restaurants', u'Pizza', u'Pubs', u'Nightlife']",NC,Charlotte,2801 Selwyn Ave,35.1746383,-80.8389778,r1N73sjNVAY5ZVzov9RX2Q,3,27,17,29,1,ITT Technical Institute-Charlotte South,Charlotte,NC,28217,,35.182074,-80.921103,266.0,4.66308271906,76
5631886,ZBHXfX3vK-ck52UBEofV2w,86,3.5,Selwyn Avenue Pub,"[u'Bars', u'Chicken Wings', u'Restaurants', u'Pizza', u'Pubs', u'Nightlife']",NC,Charlotte,2801 Selwyn Ave,35.1746383,-80.8389778,r1N73sjNVAY5ZVzov9RX2Q,3,27,17,29,1,Johnson & Wales University-Charlotte,Charlotte,NC,28202,New England Association of Schools and Colleges Commission on Institutions of Higher Education,35.23294,-80.8509,2218.0,4.08126152388,76
5630959,ZBHXfX3vK-ck52UBEofV2w,86,3.5,Selwyn Avenue Pub,"[u'Bars', u'Chicken Wings', u'Restaurants', u'Pizza', u'Pubs', u'Nightlife']",NC,Charlotte,2801 Selwyn Ave,35.1746383,-80.8389778,r1N73sjNVAY5ZVzov9RX2Q,3,27,17,29,1,King's College,Charlotte,NC,28204,Accrediting Council for Independent Colleges and Schools,35.213048,-80.822384,380.0,2.81243332839,76
5629084,ZBHXfX3vK-ck52UBEofV2w,86,3.5,Selwyn Avenue Pub,"[u'Bars', u'Chicken Wings', u'Restaurants', u'Pizza', u'Pubs', u'Nightlife']",NC,Charlotte,2801 Selwyn Ave,35.1746383,-80.8389778,r1N73sjNVAY5ZVzov9RX2Q,3,27,17,29,1,Queens University of Charlotte,Charlotte,NC,28274-0001,Southern Association of Colleges and Schools Commission on Colleges,35.188929,-80.832227,1551.0,1.05769583017,76
5631450,ZBHXfX3vK-ck52UBEofV2w,86,3.5,Selwyn Avenue Pub,"[u'Bars', u'Chicken Wings', u'Restaurants', u'Pizza', u'Pubs', u'Nightlife']",NC,Charlotte,2801 Selwyn Ave,35.1746383,-80.8389778,r1N73sjNVAY5ZVzov9RX2Q,3,27,17,29,1,Carolinas College of Health Sciences,Charlotte,NC,28203-2861,Southern Association of Colleges and Schools Commission on Colleges,35.200295,-80.838535,469.0,1.77164883883,76
5629043,ZBHXfX3vK-ck52UBEofV2w,86,3.5,Selwyn Avenue Pub,"[u'Bars', u'Chicken Wings', u'Restaurants', u'Pizza', u'Pubs', u'Nightlife']",NC,Charlotte,2801 Selwyn Ave,35.1746383,-80.8389778,r1N73sjNVAY5ZVzov9RX2Q,3,27,17,29,1,Johnson C Smith University,Charlotte,NC,28216-5398,Southern Association of Colleges and Schools Commission on Colleges,35.243384,-80.854842,1371.0,4.83019707867,76
5629015,ZBHXfX3vK-ck52UBEofV2w,86,3.5,Selwyn Avenue Pub,"[u'Bars', u'Chicken Wings', u'Restaurants', u'Pizza', u'Pubs', u'Nightlife']",NC,Charlotte,2801 Selwyn Ave,35.1746383,-80.8389778,r1N73sjNVAY5ZVzov9RX2Q,3,27,17,29,1,Central Piedmont Community College,Charlotte,NC,28204,Southern Association of Colleges and Schools Commission on Colleges,35.217774,-80.829796,17922.0,3.02303524531,76
5332973,y3yt_6bTuhYdCkSnR-lKAg,4,4.0,Total Wine & More,"[u'Food', u'Beer', u'Wine & Spirits']",NC,Matthews,10052 E Independence Blvd,35.130469,-80.711948,pFVrjXPkNg_3BYleC8kkQg,0,21,39,15,1,Empire Beauty School-Matthews,Matthews,NC,28105,,35.119797,-80.700592,52.0,0.976835795009,75
5336488,y3yt_6bTuhYdCkSnR-lKAg,4,4.0,Total Wine & More,"[u'Food', u'Beer', u'Wine & Spirits']",NC,Matthews,10052 E Independence Blvd,35.130469,-80.711948,pFVrjXPkNg_3BYleC8kkQg,0,21,39,15,1,Brightwood College-Charlotte,Charlotte,NC,28212,Accrediting Council for Independent Colleges and Schools,35.17702,-80.752731,306.0,3.95361967064,75
4220317,jZZ2GSXKvaSbHJj4rTzn0A,12,4.0,Toyama Express,"[u'Restaurants', u'Japanese']",NC,Matthews,200 E Matthews St,35.1176111878,-80.719390945,JUI0-5ENNGAoqSF8v1LO8Q,0,6,51,18,1,Brightwood College-Charlotte,Charlotte,NC,28212,Accrediting Council for Independent Colleges and Schools,35.17702,-80.752731,306.0,4.51314268372,75
4216802,jZZ2GSXKvaSbHJj4rTzn0A,12,4.0,Toyama Express,"[u'Restaurants', u'Japanese']",NC,Matthews,200 E Matthews St,35.1176111878,-80.719390945,JUI0-5ENNGAoqSF8v1LO8Q,0,6,51,18,1,Empire Beauty School-Matthews,Matthews,NC,28105,,35.119797,-80.700592,52.0,1.07236910535,75
6284448,wuTVGJ4rHBjj35fOqaZqHg,12,3.5,Niki's Food Shop,"[u'Southern', u'Sandwiches', u'Restaurants', u'Salad', u'American (Traditional)']",NC,Charlotte,"2200 Beatties Ford Rd, Ste A",35.264421,-80.853982,EccD8XU88NWOXy3Ng6Vaww,0,29,38,5,1,Carolinas College of Health Sciences,Charlotte,NC,28203-2861,Southern Association of Colleges and Schools Commission on Colleges,35.200295,-80.838535,469.0,4.51248595712,72
6282013,wuTVGJ4rHBjj35fOqaZqHg,12,3.5,Niki's Food Shop,"[u'Southern', u'Sandwiches', u'Restaurants', u'Salad', u'American (Traditional)']",NC,Charlotte,"2200 Beatties Ford Rd, Ste A",35.264421,-80.853982,EccD8XU88NWOXy3Ng6Vaww,0,29,38,5,1,Central Piedmont Community College,Charlotte,NC,28204,Southern Association of Colleges and Schools Commission on Colleges,35.217774,-80.829796,17922.0,3.49763088239,72
6282041,wuTVGJ4rHBjj35fOqaZqHg,12,3.5,Niki's Food Shop,"[u'Southern', u'Sandwiches', u'Restaurants', u'Salad', u'American (Traditional)']",NC,Charlotte,"2200 Beatties Ford Rd, Ste A",35.264421,-80.853982,EccD8XU88NWOXy3Ng6Vaww,0,29,38,5,1,Johnson C Smith University,Charlotte,NC,28216-5398,Southern Association of Colleges and Schools Commission on Colleges,35.243384,-80.854842,1371.0,1.45331353016,72
6283957,wuTVGJ4rHBjj35fOqaZqHg,12,3.5,Niki's Food Shop,"[u'Southern', u'Sandwiches', u'Restaurants', u'Salad', u'American (Traditional)']",NC,Charlotte,"2200 Beatties Ford Rd, Ste A",35.264421,-80.853982,EccD8XU88NWOXy3Ng6Vaww,0,29,38,5,1,King's College,Charlotte,NC,28204,Accrediting Council for Independent Colleges and Schools,35.213048,-80.822384,380.0,3.96948730802,72
6285705,wuTVGJ4rHBjj35fOqaZqHg,12,3.5,Niki's Food Shop,"[u'Southern', u'Sandwiches', u'Restaurants', u'Salad', u'American (Traditional)']",NC,Charlotte,"2200 Beatties Ford Rd, Ste A",35.264421,-80.853982,EccD8XU88NWOXy3Ng6Vaww,0,29,38,5,1,Regina's College of Beauty-Charlotte,Charlotte,NC,28208,,35.23618,-80.88412,89.0,2.58647625498,72
6285634,wuTVGJ4rHBjj35fOqaZqHg,12,3.5,Niki's Food Shop,"[u'Southern', u'Sandwiches', u'Restaurants', u'Salad', u'American (Traditional)']",NC,Charlotte,"2200 Beatties Ford Rd, Ste A",35.264421,-80.853982,EccD8XU88NWOXy3Ng6Vaww,0,29,38,5,1,The Hair Design School-Charlotte,Charlotte,NC,28213,National Accrediting Commission of Career Arts and Sciences,35.25855,-80.7837,82.0,3.98298453395,72
6285371,wuTVGJ4rHBjj35fOqaZqHg,12,3.5,Niki's Food Shop,"[u'Southern', u'Sandwiches', u'Restaurants', u'Salad', u'American (Traditional)']",NC,Charlotte,"2200 Beatties Ford Rd, Ste A",35.264421,-80.853982,EccD8XU88NWOXy3Ng6Vaww,0,29,38,5,1,Charlotte School of Law,Charlotte,NC,28244,,35.22477,-80.843091,,2.80574882764,72
6284884,wuTVGJ4rHBjj35fOqaZqHg,12,3.5,Niki's Food Shop,"[u'Southern', u'Sandwiches', u'Restaurants', u'Salad', u'American (Traditional)']",NC,Charlotte,"2200 Beatties Ford Rd, Ste A",35.264421,-80.853982,EccD8XU88NWOXy3Ng6Vaww,0,29,38,5,1,Johnson & Wales University-Charlotte,Charlotte,NC,28202,New England Association of Schools and Colleges Commission on Institutions of Higher Education,35.23294,-80.8509,2218.0,2.18054867126,72
6284840,wuTVGJ4rHBjj35fOqaZqHg,12,3.5,Niki's Food Shop,"[u'Southern', u'Sandwiches', u'Restaurants', u'Salad', u'American (Traditional)']",NC,Charlotte,"2200 Beatties Ford Rd, Ste A",35.264421,-80.853982,EccD8XU88NWOXy3Ng6Vaww,0,29,38,5,1,Charlotte Christian College and Theological Seminary,Charlotte,NC,28205-1648,Transnational Association of Christian Colleges and Schools,35.242999,-80.802527,93.0,3.25645073163,72
177296,SlQNMsVEOSxN-ciIn93LOw,81,3.5,House Of Leng At Boardwalk,"[u'Restaurants', u'Chinese']",NC,Charlotte,8933 J M Keynes Dr,35.3102425,-80.7493891,TabGgpRrdIis5LDC70TIqg,4,0,15,52,1,University of North Carolina at Charlotte,Charlotte,NC,28223-0001,Southern Association of Colleges and Schools Commission on Colleges,35.306834,-80.73579,22686.0,0.801560744004,71
954162,R3oY1XsFcagS0UEEJQjANA,14,4.0,Ozpresso,"[u'Coffee & Tea', u'Food']",NC,Charlotte,3123 N Davidson St,35.246977,-80.806122,M-ALY7pit2w_TecfN0vCAg,1,19,51,0,1,Carolinas College of Health Sciences,Charlotte,NC,28203-2861,Southern Association of Colleges and Schools Commission on Colleges,35.200295,-80.838535,469.0,3.70555830394,71
951755,R3oY1XsFcagS0UEEJQjANA,14,4.0,Ozpresso,"[u'Coffee & Tea', u'Food']",NC,Charlotte,3123 N Davidson St,35.246977,-80.806122,M-ALY7pit2w_TecfN0vCAg,1,19,51,0,1,Johnson C Smith University,Charlotte,NC,28216-5398,Southern Association of Colleges and Schools Commission on Colleges,35.243384,-80.854842,1371.0,2.7584283916,71
951796,R3oY1XsFcagS0UEEJQjANA,14,4.0,Ozpresso,"[u'Coffee & Tea', u'Food']",NC,Charlotte,3123 N Davidson St,35.246977,-80.806122,M-ALY7pit2w_TecfN0vCAg,1,19,51,0,1,Queens University of Charlotte,Charlotte,NC,28274-0001,Southern Association of Colleges and Schools Commission on Colleges,35.188929,-80.832227,1551.0,4.26987909402,71
953671,R3oY1XsFcagS0UEEJQjANA,14,4.0,Ozpresso,"[u'Coffee & Tea', u'Food']",NC,Charlotte,3123 N Davidson St,35.246977,-80.806122,M-ALY7pit2w_TecfN0vCAg,1,19,51,0,1,King's College,Charlotte,NC,28204,Accrediting Council for Independent Colleges and Schools,35.213048,-80.822384,380.0,2.51577565453,71
951727,R3oY1XsFcagS0UEEJQjANA,14,4.0,Ozpresso,"[u'Coffee & Tea', u'Food']",NC,Charlotte,3123 N Davidson St,35.246977,-80.806122,M-ALY7pit2w_TecfN0vCAg,1,19,51,0,1,Central Piedmont Community College,Charlotte,NC,28204,Southern Association of Colleges and Schools Commission on Colleges,35.217774,-80.829796,17922.0,2.41830763519,71
954554,R3oY1XsFcagS0UEEJQjANA,14,4.0,Ozpresso,"[u'Coffee & Tea', u'Food']",NC,Charlotte,3123 N Davidson St,35.246977,-80.806122,M-ALY7pit2w_TecfN0vCAg,1,19,51,0,1,Charlotte Christian College and Theological Seminary,Charlotte,NC,28205-1648,Transnational Association of Christian Colleges and Schools,35.242999,-80.802527,93.0,0.341369999279,71
954598,R3oY1XsFcagS0UEEJQjANA,14,4.0,Ozpresso,"[u'Coffee & Tea', u'Food']",NC,Charlotte,3123 N Davidson St,35.246977,-80.806122,M-ALY7pit2w_TecfN0vCAg,1,19,51,0,1,Johnson & Wales University-Charlotte,Charlotte,NC,28202,New England Association of Schools and Colleges Commission on Institutions of Higher Education,35.23294,-80.8509,2218.0,2.70473699242,71
955085,R3oY1XsFcagS0UEEJQjANA,14,4.0,Ozpresso,"[u'Coffee & Tea', u'Food']",NC,Charlotte,3123 N Davidson St,35.246977,-80.806122,M-ALY7pit2w_TecfN0vCAg,1,19,51,0,1,Charlotte School of Law,Charlotte,NC,28244,,35.22477,-80.843091,,2.58798044644,71
955348,R3oY1XsFcagS0UEEJQjANA,14,4.0,Ozpresso,"[u'Coffee & Tea', u'Food']",NC,Charlotte,3123 N Davidson St,35.246977,-80.806122,M-ALY7pit2w_TecfN0vCAg,1,19,51,0,1,The Hair Design School-Charlotte,Charlotte,NC,28213,National Accrediting Commission of Career Arts and Sciences,35.25855,-80.7837,82.0,1.49558166374,71
955419,R3oY1XsFcagS0UEEJQjANA,14,4.0,Ozpresso,"[u'Coffee & Tea', u'Food']",NC,Charlotte,3123 N Davidson St,35.246977,-80.806122,M-ALY7pit2w_TecfN0vCAg,1,19,51,0,1,Regina's College of Beauty-Charlotte,Charlotte,NC,28208,,35.23618,-80.88412,89.0,4.46111786454,71
180397,SlQNMsVEOSxN-ciIn93LOw,81,3.5,House Of Leng At Boardwalk,"[u'Restaurants', u'Chinese']",NC,Charlotte,8933 J M Keynes Dr,35.3102425,-80.7493891,TabGgpRrdIis5LDC70TIqg,4,0,15,52,1,Empire Beauty School-Concord,Concord,NC,28027,National Accrediting Commission of Career Arts and Sciences,35.364501,-80.713322,84.0,4.26163190594,71
180687,SlQNMsVEOSxN-ciIn93LOw,81,3.5,House Of Leng At Boardwalk,"[u'Restaurants', u'Chinese']",NC,Charlotte,8933 J M Keynes Dr,35.3102425,-80.7493891,TabGgpRrdIis5LDC70TIqg,4,0,15,52,1,ITT Technical Institute-Charlotte North,Charlotte,NC,28262,,35.338374,-80.764873,379.0,2.12921292934,71
180862,SlQNMsVEOSxN-ciIn93LOw,81,3.5,House Of Leng At Boardwalk,"[u'Restaurants', u'Chinese']",NC,Charlotte,8933 J M Keynes Dr,35.3102425,-80.7493891,TabGgpRrdIis5LDC70TIqg,4,0,15,52,1,The Hair Design School-Charlotte,Charlotte,NC,28213,National Accrediting Commission of Career Arts and Sciences,35.25855,-80.7837,82.0,4.05933787485,71
5378436,-8fOqUWFX_1qiKggIt5LnA,18,4.0,Chick-fil-A,"[u'Fast Food', u'Event Planning & Services', u'Restaurants', u'Caterers']",NC,Concord,6061 Bayfield Pkwy,35.419773,-80.675218,RMkBZDwEbcv5Ctd-a2A0Lw,0,25,43,3,1,Cabarrus College of Health Sciences,Concord,NC,28025-3959,Southern Association of Colleges and Schools Commission on Colleges,35.438139,-80.60119,423.0,4.35362014573,71
5381602,-8fOqUWFX_1qiKggIt5LnA,18,4.0,Chick-fil-A,"[u'Fast Food', u'Event Planning & Services', u'Restaurants', u'Caterers']",NC,Concord,6061 Bayfield Pkwy,35.419773,-80.675218,RMkBZDwEbcv5Ctd-a2A0Lw,0,25,43,3,1,Empire Beauty School-Concord,Concord,NC,28027,National Accrediting Commission of Career Arts and Sciences,35.364501,-80.713322,84.0,4.37764290009,71
6016343,NjypbHnZG6HjNQVDVQ_iYA,29,4.0,Madison's Coffee House,"[u'Coffee & Tea', u'Ice Cream & Frozen Yogurt', u'Food']",NC,Indian Trail,7878 Idlewild Rd,35.1075452,-80.6340605,Gi_IGcEQEE3UlhhEPviRIw,0,1,19,49,1,Empire Beauty School-Matthews,Matthews,NC,28105,,35.119797,-80.700592,52.0,3.8517301496,69
2880389,25_aVay1HeeCaRt7_aDaKQ,81,4.5,M J  Donuts,"[u'Bakeries', u'Donuts', u'Food']",NC,Pineville,325 S Polk St,35.0825680857,-80.8857236656,5iVy1KRxAHo6ZG6U9B6DLg,1,11,29,26,1,Mercy School of Nursing,Charlotte,NC,28203,Accreditation Commission for Education in Nursing,35.132476,-80.904762,49.0,3.60979989853,67
2884603,25_aVay1HeeCaRt7_aDaKQ,81,4.5,M J  Donuts,"[u'Bakeries', u'Donuts', u'Food']",NC,Pineville,325 S Polk St,35.0825680857,-80.8857236656,5iVy1KRxAHo6ZG6U9B6DLg,1,11,29,26,1,DeVry University-North Carolina,Charlotte,NC,28273,North Central Association of Colleges and Schools The Higher Learning Commission,35.13766,-80.931971,308.0,4.61438102827,67
2883974,25_aVay1HeeCaRt7_aDaKQ,81,4.5,M J  Donuts,"[u'Bakeries', u'Donuts', u'Food']",NC,Pineville,325 S Polk St,35.0825680857,-80.8857236656,5iVy1KRxAHo6ZG6U9B6DLg,1,11,29,26,1,Empire Beauty School-Pineville,Charlotte,NC,28226,National Accrediting Commission of Career Arts and Sciences,35.08982,-80.865341,104.0,1.25574231313,67
2883652,25_aVay1HeeCaRt7_aDaKQ,81,4.5,M J  Donuts,"[u'Bakeries', u'Donuts', u'Food']",NC,Pineville,325 S Polk St,35.0825680857,-80.8857236656,5iVy1KRxAHo6ZG6U9B6DLg,1,11,29,26,1,Regency Beauty Institute-Charlotte,Charlotte,NC,28273,,35.138328,-80.931732,29.0,4.64490305337,67
7515679,ZNgtvtGm3geLUEiLsWR9NQ,37,4.0,Jet's Pizza,"[u'Pizza', u'Restaurants']",NC,Matthews,920 Park Center Dr,35.1199305101,-80.7199162245,HVUztsqxPO8WN96XGA_piQ,5,23,27,11,1,Brightwood College-Charlotte,Charlotte,NC,28212,Accrediting Council for Independent Colleges and Schools,35.17702,-80.752731,306.0,4.35539946598,66
5773276,KLtRBp5jFUcCZQhcbA46Fg,14,2.5,Sub Corral Sandwich Shop,"[u'Restaurants', u'Sandwiches']",NC,Belmont,6831 W Wilkinson Blvd,35.2510265666,-81.0253293812,q3Z-jPBok8tky9vBGqGHtg,0,22,26,18,1,Carolina School of Broadcasting,Charlotte,NC,28214,,35.255857,-80.983976,55.0,2.3553523601,66
